Id-Municipio,Anos,Area-Total-Km,Area-Desmatada-Km,Area-Floresta,Area-Reflorestamento,Municipio,Nome-Regiao,Estado
5108006,2019,4491,2073.1,1727.2,2.2,Tapurah,Centro-Oeste,Mato Grosso
5108055,2019,2551,2164.8,381.6,7.0,Terra Nova do Norte,Centro-Oeste,Mato Grosso
5108105,2019,3944,0.0,4.0,0.0,Tesouro,Centro-Oeste,Mato Grosso
5108204,2019,2397,0.0,1.7,0.0,Torixoréu,Centro-Oeste,Mato Grosso
5108303,2019,4583,1285.5,3274.8,62.6,União do Sul,Centro-Oeste,Mato Grosso
5108352,2019,1913,606.4,489.7,0.2,Vale de São Domingos,Centro-Oeste,Mato Grosso
5108402,2019,939,0.0,1.3,0.0,Várzea Grande,Centro-Oeste,Mato Grosso
5108501,2019,2952,1965.0,969.1,2.2,Vera,Centro-Oeste,Mato Grosso
5108600,2019,7443,4659.3,2587.0,5.8,Vila Rica,Centro-Oeste,Mato Grosso
5108808,2019,1087,943.3,143.1,4.3,Nova Guarita,Centro-Oeste,Mato Grosso
5108857,2019,1942,984.6,393.6,1.0,Nova Marilândia,Centro-Oeste,Mato Grosso
5108907,2019,11528,3348.0,7486.3,35.6,Nova Maringá,Centro-Oeste,Mato Grosso
5108956,2019,5277,2468.2,2789.2,40.0,Nova Monte Verde,Centro-Oeste,Mato Grosso
1100015,2021,7137,2411.8,2995.0,25.7,Alta Floresta D'Oeste,Norte,Rondônia
1100023,2021,4481,3338.7,1052.5,15.3,Ariquemes,Norte,Rondônia
1100031,2021,1322,1009.1,297.9,4.6,Cabixi,Norte,Rondônia
1100049,2021,3821,2552.9,1236.1,18.8,Cacoal,Norte,Rondônia
1100056,2021,2805,823.3,737.3,3.2,Cerejeiras,Norte,Rondônia
1100064,2021,1460,1203.9,202.2,1.4,Colorado do Oeste,Norte,Rondônia
1100072,2021,3081,2180.4,801.2,4.3,Corumbiara,Norte,Rondônia
1100080,2021,5058,1968.7,2509.6,44.6,Costa Marques,Norte,Rondônia
1100098,2021,4551,2140.0,2114.2,12.1,Espigão D'Oeste,Norte,Rondônia
1100106,2021,25260,1614.6,19649.0,27.8,Guajará-Mirim,Norte,Rondônia
1100114,2021,2976,2635.8,295.4,2.7,Jaru,Norte,Rondônia
1100122,2021,6955,2623.2,4230.2,3.1,Ji-Paraná,Norte,Rondônia
1100130,2021,8590,3626.4,4520.3,58.3,Machadinho D'Oeste,Norte,Rondônia
1100148,2021,1167,913.3,188.6,1.9,Nova Brasilândia D'Oeste,Norte,Rondônia
1100155,2021,1990,1850.2,122.7,7.8,Ouro Preto do Oeste,Norte,Rondônia
1100189,2021,6280,2555.0,2673.1,34.3,Pimenta Bueno,Norte,Rondônia
1100205,2021,34631,11706.3,21710.4,631.1,Porto Velho,Norte,Rondônia
1100254,2021,1773,1612.2,133.4,1.1,Presidente Médici,Norte,Rondônia
1100262,2021,1741,1135.5,582.2,8.5,Rio Crespo,Norte,Rondônia
1100288,2021,1471,1332.9,138.1,1.4,Rolim de Moura,Norte,Rondônia
1100296,2021,1207,983.5,223.5,1.1,Santa Luzia D'Oeste,Norte,Rondônia
1100304,2021,11584,1894.3,7997.4,24.8,Vilhena,Norte,Rondônia
1100320,2021,8102,2274.0,3900.1,13.5,São Miguel do Guaporé,Norte,Rondônia
1100338,2021,10241,4257.0,4582.6,96.9,Nova Mamoré,Norte,Rondônia
1100346,2021,3060,1391.2,849.1,2.1,Alvorada D'Oeste,Norte,Rondônia
1100379,2021,3994,1371.3,1691.3,13.0,Alto Alegre dos Parecis,Norte,Rondônia
1100403,2021,2683,2053.2,611.4,29.4,Alto Paraíso,Norte,Rondônia
1100452,2021,3315,2739.1,571.0,36.3,Buritis,Norte,Rondônia
1100502,2021,852,751.4,96.0,0.9,Novo Horizonte do Oeste,Norte,Rondônia
1100601,2021,1985,1516.6,427.3,10.3,Cacaulândia,Norte,Rondônia
1100700,2021,3491,2129.1,1087.7,20.2,Campo Novo de Rondônia,Norte,Rondônia
1100809,2021,6931,2703.9,3836.9,224.1,Candeias do Jamari,Norte,Rondônia
1100908,2021,901,736.5,159.3,1.1,Castanheiras,Norte,Rondônia
1100924,2021,5164,2743.9,2091.3,15.7,Chupinguaia,Norte,Rondônia
1100940,2021,3904,2284.7,1617.1,123.1,Cujubim,Norte,Rondônia
1101005,2021,5131,1413.3,3409.0,21.2,Governador Jorge Teixeira,Norte,Rondônia
1101104,2021,4132,1022.3,2900.1,20.9,Itapuã do Oeste,Norte,Rondônia
1101203,2021,804,719.4,84.6,2.4,Ministro Andreazza,Norte,Rondônia
1101302,2021,1205,672.6,318.1,5.3,Mirante da Serra,Norte,Rondônia
1101401,2021,1955,1532.1,378.2,17.3,Monte Negro,Norte,Rondônia
1101435,2021,815,742.7,68.3,8.2,Nova União,Norte,Rondônia
1101450,2021,2568,1204.7,879.9,4.0,Parecis,Norte,Rondônia
1101468,2021,6065,1315.0,2297.8,10.0,Pimenteiras do Oeste,Norte,Rondônia
1101476,2021,610,427.4,88.5,1.5,Primavera de Rondônia,Norte,Rondônia
1101484,2021,547,487.4,59.6,0.3,São Felipe D'Oeste,Norte,Rondônia
1101492,2021,11095,2635.1,5292.2,34.2,São Francisco do Guaporé,Norte,Rondônia
1101500,2021,3821,1412.4,1713.6,23.4,Seringueiras,Norte,Rondônia
1101559,2021,464,443.3,20.7,0.3,Teixeirópolis,Norte,Rondônia
1101609,2021,2217,1786.4,430.2,4.6,Theobroma,Norte,Rondônia
1101708,2021,841,697.3,46.0,0.8,Urupá,Norte,Rondônia
1101757,2021,3166,1314.1,1821.6,9.5,Vale do Anari,Norte,Rondônia
1101807,2021,974,890.5,79.3,2.2,Vale do Paraíso,Norte,Rondônia
1200013,2021,1880,1276.2,603.8,35.9,Acrelândia,Norte,Acre
1200054,2021,5180,324.4,4855.1,3.6,Assis Brasil,Norte,Acre
1200104,2021,4062,1630.0,2431.6,75.8,Brasiléia,Norte,Acre
1200138,2021,3104,1351.8,1752.0,34.0,Bujari,Norte,Acre
1200179,2021,1760,1007.7,752.3,30.0,Capixaba,Norte,Acre
1200203,2021,9202,1159.0,7961.9,29.7,Cruzeiro do Sul,Norte,Acre
1200252,2021,1703,934.7,768.2,22.0,Epitaciolândia,Norte,Acre
1200302,2021,29179,1958.7,26943.5,129.2,Feijó,Norte,Acre
1200328,2021,5635,205.3,4908.7,9.0,Jordão,Norte,Acre
1200336,2021,5762,452.4,4971.0,7.5,Mâncio Lima,Norte,Acre
1200344,2021,11118,565.1,10454.1,39.0,Manoel Urbano,Norte,Acre
1200351,2021,8588,318.0,8269.3,6.4,Marechal Thaumaturgo,Norte,Acre
1200385,2021,1988,1520.4,467.6,18.3,Plácido de Castro,Norte,Acre
1200393,2021,6661,260.7,6397.3,5.4,Porto Walter,Norte,Acre
1200401,2021,9113,3039.6,6073.3,100.7,Rio Branco,Norte,Acre
1200427,2021,3246,566.6,2513.2,13.6,Rodrigues Alves,Norte,Acre
1200435,2021,6350,113.9,6170.5,4.1,Santa Rosa do Purus,Norte,Acre
1200450,2021,2384,1762.2,621.8,20.7,Senador Guiomard,Norte,Acre
1200500,2021,24599,2276.8,22247.4,113.8,Sena Madureira,Norte,Acre
1200609,2021,21156,1818.1,19304.2,85.1,Tarauacá,Norte,Acre
1200708,2021,5511,1592.6,3918.4,57.1,Xapuri,Norte,Acre
1200807,2021,2703,1435.1,1267.9,39.1,Porto Acre,Norte,Acre
1300029,2021,6027,360.2,5498.6,7.5,Alvarães,Norte,Amazonas
1300060,2021,4903,117.8,3980.2,0.5,Amaturá,Norte,Amazonas
1300086,2021,2473,204.7,1826.5,1.7,Anamã,Norte,Amazonas
1300102,2021,5852,84.2,4143.8,0.5,Anori,Norte,Amazonas
1300144,2021,54490,3505.6,50080.2,334.9,Apuí,Norte,Amazonas
1300201,2021,80005,251.0,75675.8,1.7,Atalaia do Norte,Norte,Amazonas
1300300,2021,7636,1450.4,4690.9,47.8,Autazes,Norte,Amazonas
1300409,2021,124163,224.6,95832.4,1.4,Barcelos,Norte,Amazonas
1300508,2021,5760,816.6,2941.7,3.3,Barreirinha,Norte,Amazonas
1300607,2021,9146,195.8,8117.0,2.1,Benjamin Constant,Norte,Amazonas
1300631,2021,17411,239.2,14930.6,6.8,Beruri,Norte,Amazonas
1300680,2021,2588,212.6,824.7,0.6,Boa Vista do Ramos,Norte,Amazonas
1300706,2021,22595,3111.7,19300.9,193.7,Boca do Acre,Norte,Amazonas
1300805,2021,44452,594.6,40908.6,15.1,Borba,Norte,Amazonas
1300839,2021,9550,255.2,8419.3,2.0,Caapiranga,Norte,Amazonas
1300904,2021,30278,1404.8,27561.6,128.1,Canutama,Norte,Amazonas
1301001,2021,26469,301.7,25610.5,1.1,Carauari,Norte,Amazonas
1301100,2021,6127,1143.6,4572.9,7.0,Careiro,Norte,Amazonas
1301159,2021,2641,603.4,685.7,17.4,Careiro da Várzea,Norte,Amazonas
1301209,2021,58828,800.3,50989.2,5.1,Coari,Norte,Amazonas
1301308,2021,18944,277.4,15744.4,1.4,Codajás,Norte,Amazonas
1301407,2021,15608,403.7,14760.5,6.2,Eirunepé,Norte,Amazonas
1301506,2021,7793,411.6,7211.4,47.7,Envira,Norte,Amazonas
1301605,2021,12392,107.1,10052.3,0.6,Fonte Boa,Norte,Amazonas
1301654,2021,7984,589.2,6880.1,30.5,Guajará,Norte,Amazonas
1301704,2021,33428,1228.6,28083.4,200.4,Humaitá,Norte,Amazonas
1301803,2021,12595,279.6,11304.0,13.0,Ipixuna,Norte,Amazonas
1301852,2021,2229,500.1,1292.2,0.7,Iranduba,Norte,Amazonas
1301902,2021,8927,1831.2,4560.0,16.7,Itacoatiara,Norte,Amazonas
1301951,2021,26042,139.4,25528.4,1.1,Itamarati,Norte,Amazonas
1302009,2021,4245,144.2,3471.0,1.6,Itapiranga,Norte,Amazonas
1302108,2021,57555,68.2,49365.8,4.3,Japurá,Norte,Amazonas
1302207,2021,19849,159.1,18282.0,1.6,Juruá,Norte,Amazonas
1302306,2021,71756,279.1,64999.0,1.1,Jutaí,Norte,Amazonas
1302405,2021,69672,6118.5,61310.6,551.6,Lábrea,Norte,Amazonas
1302504,2021,7381,836.2,4309.2,5.9,Manacapuru,Norte,Amazonas
1302553,2021,4001,506.2,3100.0,1.7,Manaquiri,Norte,Amazonas
1302603,2021,11473,1281.6,8622.5,5.7,Manaus,Norte,Amazonas
1302702,2021,48689,2389.4,41257.8,134.8,Manicoré,Norte,Amazonas
1302801,2021,17221,127.3,13941.4,2.0,Maraã,Norte,Amazonas
1302900,2021,40090,1539.2,35868.0,69.0,Maués,Norte,Amazonas
1303007,2021,14132,511.0,9775.2,4.6,Nhamundá,Norte,Amazonas
1303106,2021,5625,458.8,4441.4,6.5,Nova Olinda do Norte,Norte,Amazonas
1303205,2021,38114,130.0,34698.7,1.0,Novo Airão,Norte,Amazonas
1303304,2021,41452,2018.5,36992.9,197.3,Novo Aripuanã,Norte,Amazonas
1303403,2021,5958,995.5,1111.7,2.5,Parintins,Norte,Amazonas
1303502,2021,42877,352.1,42239.4,31.0,Pauini,Norte,Amazonas
1303536,2021,25568,811.6,20830.5,15.0,Presidente Figueiredo,Norte,Amazonas
1303569,2021,5838,596.3,5204.4,4.1,Rio Preto da Eva,Norte,Amazonas
1303601,2021,64130,226.7,55877.6,1.7,Santa Isabel do Rio Negro,Norte,Amazonas
1303700,2021,12737,148.3,11421.7,1.8,Santo Antônio do Içá,Norte,Amazonas
1303809,2021,112476,1230.9,98828.8,5.6,São Gabriel da Cachoeira,Norte,Amazonas
1303908,2021,20467,192.6,18678.3,1.5,São Paulo de Olivença,Norte,Amazonas
1303957,2021,10776,227.5,8434.9,1.5,São Sebastião do Uatumã,Norte,Amazonas
1304005,2021,3758,444.1,2182.9,1.5,Silves,Norte,Amazonas
1304062,2021,3343,171.9,3079.8,3.7,Tabatinga,Norte,Amazonas
1304104,2021,90962,451.2,86238.2,55.8,Tapauá,Norte,Amazonas
1304203,2021,24186,715.3,22477.5,12.9,Tefé,Norte,Amazonas
1304237,2021,6619,95.7,5997.7,0.5,Tonantins,Norte,Amazonas
1304260,2021,10448,282.1,9413.0,6.0,Uarini,Norte,Amazonas
1304302,2021,28012,348.8,22915.5,1.0,Urucará,Norte,Amazonas
1304401,2021,2915,98.5,126.1,0.9,Urucurituba,Norte,Amazonas
1400027,2021,28786,433.9,15135.7,11.0,Amajari,Norte,Roraima
1400050,2021,25869,896.6,15130.8,12.4,Alto Alegre,Norte,Roraima
1400100,2021,5726,23.0,218.6,0.4,Boa Vista,Norte,Roraima
1400159,2021,8141,424.5,1173.6,1.8,Bonfim,Norte,Roraima
1400175,2021,7715,1719.6,4460.3,19.7,Cantá,Norte,Roraima
1400209,2021,47818,1336.6,29005.8,22.9,Caracaraí,Norte,Roraima
1400233,2021,12120,1168.0,10321.8,37.6,Caroebe,Norte,Roraima
1400282,2021,14271,937.7,10207.9,25.4,Iracema,Norte,Roraima
1400308,2021,12878,2113.2,8059.1,69.2,Mucajaí,Norte,Roraima
1400407,2021,7003,19.5,388.8,0.0,Normandia,Norte,Roraima
1400456,2021,8083,80.6,1529.0,1.1,Pacaraima,Norte,Roraima
1400472,2021,33847,1508.7,23633.1,54.9,Rorainópolis,Norte,Roraima
1400506,2021,4305,593.6,3696.2,21.5,São João da Baliza,Norte,Roraima
1400605,2021,1537,614.5,919.3,7.5,São Luiz,Norte,Roraima
1400704,2021,8117,51.9,1554.1,0.6,Uiramutã,Norte,Roraima
1500107,2021,1617,700.2,489.6,1.7,Abaetetuba,Norte,Pará
1500131,2021,616,575.3,40.7,2.1,Abel Figueiredo,Norte,Pará
1500206,2021,4361,2447.5,1778.4,10.5,Acará,Norte,Pará
1500305,2021,8382,29.2,2785.4,0.0,Afuá,Norte,Pará
1500347,2021,7125,4689.4,2307.7,6.1,Água Azul do Norte,Norte,Pará
1500404,2021,22286,1563.5,17446.5,27.2,Alenquer,Norte,Pará
1500503,2021,72964,1956.5,61714.4,31.9,Almeirim,Norte,Pará
1500602,2021,159540,11313.9,136905.2,777.5,Altamira,Norte,Pará
1500701,2021,6940,179.3,5902.0,1.0,Anajás,Norte,Pará
1500800,2021,185,87.3,79.3,0.0,Ananindeua,Norte,Pará
1500859,2021,11910,3069.1,8372.9,136.3,Anapu,Norte,Pará
1500909,2021,1100,728.8,208.7,0.0,Augusto Corrêa,Norte,Pará
1500958,2021,1824,1568.6,237.9,2.7,Aurora do Pará,Norte,Pará
1501006,2021,17089,1454.7,11863.7,55.9,Aveiro,Norte,Pará
1501105,2021,4403,221.8,3831.0,6.2,Bagre,Norte,Pará
1501204,2021,3768,1652.1,1399.8,14.9,Baião,Norte,Pará
1501253,2021,2964,2204.2,697.3,5.0,Bannach,Norte,Pará
1501303,2021,1316,338.7,447.7,2.0,Barcarena,Norte,Pará
1501402,2021,1070,252.7,228.9,0.5,Belém,Norte,Pará
1501451,2021,4399,858.3,2934.9,16.4,Belterra,Norte,Pará
1501501,2021,189,125.9,54.8,0.1,Benevides,Norte,Pará
1501576,2021,2827,1816.9,900.8,8.0,Bom Jesus do Tocantins,Norte,Pará
1501600,2021,590,544.5,45.2,0.2,Bonito,Norte,Pará
1501709,2021,2107,1725.7,231.4,0.3,Bragança,Norte,Pará
1501725,2021,6368,2763.7,3599.3,20.5,Brasil Novo,Norte,Pará
1501758,2021,1292,1075.5,160.0,2.0,Brejo Grande do Araguaia,Norte,Pará
1501782,2021,3953,2866.1,814.8,13.4,Breu Branco,Norte,Pará
1501808,2021,9572,550.8,6684.0,2.3,Breves,Norte,Pará
1501907,2021,1010,668.6,270.3,0.6,Bujaru,Norte,Pará
1501956,2021,2465,1560.2,738.4,14.7,Cachoeira do Piriá,Norte,Pará
1502004,2021,3115,74.1,307.5,0.4,Cachoeira do Arari,Norte,Pará
1502103,2021,3090,1119.4,864.4,0.3,Cametá,Norte,Pará
1502152,2021,3156,1750.6,1299.7,2.4,Canaã dos Carajás,Norte,Pará
1502202,2021,619,519.4,66.0,0.3,Capanema,Norte,Pará
1502301,2021,2924,2581.3,303.7,2.3,Capitão Poço,Norte,Pará
1502400,2021,1034,908.1,124.8,0.9,Castanhal,Norte,Pará
1502509,2021,13116,99.9,2303.2,0.0,Chaves,Norte,Pará
1502608,2021,612,90.8,132.7,0.1,Colares,Norte,Pará
1502707,2021,5847,3108.0,747.1,4.7,Conceição do Araguaia,Norte,Pará
1502756,2021,695,614.8,79.9,0.3,Concórdia do Pará,Norte,Pará
1502764,2021,17105,7528.9,8140.1,47.6,Cumaru do Norte,Norte,Pará
1502772,2021,2375,2069.5,300.8,1.4,Curionópolis,Norte,Pará
1502806,2021,3626,209.2,2790.9,2.9,Curralinho,Norte,Pará
1502855,2021,1430,385.1,304.9,7.0,Curuá,Norte,Pará
1502905,2021,675,276.8,313.6,0.7,Curuçá,Norte,Pará
1502939,2021,5296,3583.3,1535.3,43.6,Dom Eliseu,Norte,Pará
1502954,2021,2968,2764.4,203.6,3.2,Eldorado do Carajás,Norte,Pará
1503002,2021,11794,255.6,8131.4,3.5,Faro,Norte,Pará
1503044,2021,3454,1930.6,300.3,3.1,Floresta do Araguaia,Norte,Pará
1503077,2021,1610,1439.4,153.9,1.2,Garrafão do Norte,Norte,Pará
1503093,2021,7048,4006.9,2543.8,29.1,Goianésia do Pará,Norte,Pará
1503101,2021,8550,129.8,3885.5,2.1,Gurupá,Norte,Pará
1503200,2021,789,688.8,91.2,0.1,Igarapé-Açu,Norte,Pará
1503309,2021,2004,488.6,990.3,4.4,Igarapé-Miri,Norte,Pará
1503408,2021,476,328.5,115.5,0.3,Inhangapi,Norte,Pará
1503457,2021,5245,2847.1,2327.2,29.8,Ipixuna do Pará,Norte,Pará
1503507,2021,1387,1218.0,148.4,0.8,Irituia,Norte,Pará
1503606,2021,62095,6467.3,54343.6,360.1,Itaituba,Norte,Pará
1503705,2021,7901,5030.6,2750.6,48.9,Itupiranga,Norte,Pará
1503754,2021,53397,1895.3,45561.8,112.4,Jacareacanga,Norte,Pará
1503804,2021,2013,1487.2,181.3,1.5,Jacundá,Norte,Pará
1503903,2021,8308,1235.4,2860.6,4.6,Juruti,Norte,Pará
1504000,2021,1494,62.6,872.7,0.3,Limoeiro do Ajuru,Norte,Pará
1504059,2021,471,450.1,19.5,0.0,Mãe do Rio,Norte,Pará
1504109,2021,326,166.9,127.9,1.2,Magalhães Barata,Norte,Pará
1504208,2021,15161,8928.2,6110.6,74.7,Marabá,Norte,Pará
1504307,2021,860,332.7,367.5,0.6,Maracanã,Norte,Pará
1504406,2021,795,406.3,294.4,1.4,Marapanim,Norte,Pará
1504422,2021,103,66.0,29.8,0.0,Marituba,Norte,Pará
1504455,2021,8272,2537.6,5733.5,105.9,Medicilândia,Norte,Pará
1504505,2021,6781,172.4,5002.2,1.9,Melgaço,Norte,Pará
1504604,2021,872,493.8,134.9,0.0,Mocajuba,Norte,Pará
1504703,2021,9129,4551.1,4292.2,56.3,Moju,Norte,Pará
1504802,2021,19516,4477.7,10766.9,67.2,Monte Alegre,Norte,Pará
1504901,2021,3776,101.3,1826.6,0.3,Muaná,Norte,Pará
1504950,2021,2829,1586.4,823.6,2.4,Nova Esperança do Piriá,Norte,Pará
1504976,2021,1569,1179.7,155.1,3.6,Nova Ipixuna,Norte,Pará
1505007,2021,492,379.2,87.4,0.0,Nova Timboteua,Norte,Pará
1505031,2021,38183,7274.2,27376.8,421.0,Novo Progresso,Norte,Pará
1505064,2021,15432,8616.0,5644.0,192.9,Novo Repartimento,Norte,Pará
1505106,2021,28031,2051.3,19930.5,29.7,Óbidos,Norte,Pará
1505205,2021,3863,798.7,2387.4,10.7,Oeiras do Pará,Norte,Pará
1505304,2021,107782,1629.2,92074.6,17.3,Oriximiná,Norte,Pará
1505403,2021,565,501.3,61.6,0.4,Ourém,Norte,Pará
1505437,2021,14357,1769.7,9413.0,14.8,Ourilândia do Norte,Norte,Pará
1505486,2021,11851,6747.5,5054.5,260.7,Pacajá,Norte,Pará
1505494,2021,985,830.9,128.2,1.1,Palestina do Pará,Norte,Pará
1505502,2021,19465,8869.0,9293.0,31.6,Paragominas,Norte,Pará
1505536,2021,6968,1343.3,5537.3,7.5,Parauapebas,Norte,Pará
1505551,2021,1674,947.7,314.6,4.0,Pau D'Arco,Norte,Pará
1505601,2021,454,364.3,68.4,0.3,Peixe-Boi,Norte,Pará
1505635,2021,3322,2934.2,323.9,2.1,Piçarra,Norte,Pará
1505650,2021,7173,2616.4,4525.7,142.7,Placas,Norte,Pará
1505700,2021,3378,52.3,595.1,0.0,Ponta de Pedras,Norte,Pará
1505809,2021,25425,2862.2,18711.1,242.0,Portel,Norte,Pará
1505908,2021,17427,1241.7,10993.0,51.7,Porto de Moz,Norte,Pará
1506005,2021,14785,2060.5,8062.7,43.1,Prainha,Norte,Pará
1506104,2021,261,179.5,63.1,0.1,Primavera,Norte,Pará
1506112,2021,326,82.2,140.9,0.1,Quatipuru,Norte,Pará
1506138,2021,3830,2665.2,459.8,0.4,Redenção,Norte,Pará
1506161,2021,4122,3438.5,547.4,6.0,Rio Maria,Norte,Pará
1506187,2021,8286,5703.4,2502.1,35.1,Rondon do Pará,Norte,Pará
1506195,2021,7025,2432.5,4507.6,171.5,Rurópolis,Norte,Pará
1506203,2021,219,35.2,139.8,0.9,Salinópolis,Norte,Pará
1506302,2021,1048,117.5,162.9,0.4,Salvaterra,Norte,Pará
1506351,2021,279,161.1,98.3,0.1,Santa Bárbara do Pará,Norte,Pará
1506401,2021,1078,0.0,4.7,0.0,Santa Cruz do Arari,Norte,Pará
1506500,2021,720,538.7,156.4,0.5,Santa Isabel do Pará,Norte,Pará
1506559,2021,1367,1251.2,112.0,0.0,Santa Luzia do Pará,Norte,Pará
1506583,2021,10351,6029.5,1763.6,12.5,Santa Maria das Barreiras,Norte,Pará
1506609,2021,460,415.9,44.1,0.0,Santa Maria do Pará,Norte,Pará
1506708,2021,11609,7353.5,3382.2,26.8,Santana do Araguaia,Norte,Pará
1506807,2021,22890,4997.2,9609.1,80.3,Santarém,Norte,Pará
1506906,2021,230,149.2,70.1,0.1,Santarém Novo,Norte,Pará
1507003,2021,540,325.9,110.4,0.5,Santo Antônio do Tauá,Norte,Pará
1507102,2021,752,236.1,192.5,0.4,São Caetano de Odivelas,Norte,Pará
1507151,2021,1397,1300.1,96.9,1.5,São Domingos do Araguaia,Norte,Pará
1507201,2021,1686,1359.0,275.5,1.2,São Domingos do Capim,Norte,Pará
1507300,2021,84253,20471.5,58980.0,585.3,São Félix do Xingu,Norte,Pará
1507409,2021,480,418.5,60.1,0.2,São Francisco do Pará,Norte,Pará
1507458,2021,3181,2507.6,330.1,1.4,São Geraldo do Araguaia,Norte,Pará
1507466,2021,197,111.7,72.3,0.4,São João da Ponta,Norte,Pará
1507474,2021,703,215.2,377.0,2.0,São João de Pirabas,Norte,Pará
1507508,2021,1288,955.8,142.4,5.4,São João do Araguaia,Norte,Pará
1507607,2021,1117,892.4,177.1,0.8,São Miguel do Guamá,Norte,Pará
1507706,2021,1636,124.8,1219.5,0.3,São Sebastião da Boa Vista,Norte,Pará
1507755,2021,1300,1176.0,124.0,1.5,Sapucaia,Norte,Pará
1507805,2021,14389,1681.8,12060.0,113.6,Senador José Porfírio,Norte,Pará
1507904,2021,3528,35.3,215.9,0.0,Soure,Norte,Pará
1507953,2021,4451,2383.1,2010.9,39.9,Tailândia,Norte,Pará
1507961,2021,209,172.8,36.1,0.1,Terra Alta,Norte,Pará
1507979,2021,1900,372.9,647.8,3.9,Terra Santa,Norte,Pará
1508001,2021,5169,3060.6,2076.3,23.1,Tomé-Açu,Norte,Pará
1508035,2021,858,470.1,131.6,0.3,Tracuateua,Norte,Pará
1508050,2021,11997,1779.9,10105.8,122.0,Trairão,Norte,Pará
1508084,2021,2513,2304.5,200.9,0.9,Tucumã,Norte,Pará
1508100,2021,2095,864.2,747.8,14.4,Tucuruí,Norte,Pará
1508126,2021,5122,3697.7,1419.4,75.5,Ulianópolis,Norte,Pará
1508159,2021,10794,3917.4,6868.4,141.3,Uruará,Norte,Pará
1508209,2021,536,220.4,137.8,0.3,Vigia,Norte,Pará
1508308,2021,4971,3508.3,943.1,4.8,Viseu,Norte,Pará
1508357,2021,3136,2014.9,760.7,3.7,Vitória do Xingu,Norte,Pará
1508407,2021,3793,3383.4,392.0,0.9,Xinguara,Norte,Pará
1600055,2021,7762,73.7,5423.5,0.3,Serra do Navio,Norte,Amapá
1600105,2021,9186,110.4,2054.0,0.0,Amapá,Norte,Amapá
1600154,2021,9495,254.7,8289.4,2.0,Pedra Branca do Amapari,Norte,Amapá
1600204,2021,14283,198.6,7625.1,1.1,Calçoene,Norte,Amapá
1600212,2021,2117,188.4,334.1,0.1,Cutias,Norte,Amapá
1600238,2021,5047,145.9,2106.7,0.1,Ferreira Gomes,Norte,Amapá
1600253,2021,1704,95.5,324.4,0.1,Itaubal,Norte,Amapá
1600279,2021,30974,204.6,26878.6,2.2,Laranjal do Jari,Norte,Amapá
1600303,2021,6419,424.7,1334.2,0.9,Macapá,Norte,Amapá
1600402,2021,13140,134.8,8399.2,2.5,Mazagão,Norte,Amapá
1600501,2021,22642,225.4,12427.2,0.7,Oiapoque,Norte,Amapá
1600535,2021,4407,370.7,2295.5,2.2,Porto Grande,Norte,Amapá
1600550,2021,4965,86.4,1839.2,0.2,Pracuúba,Norte,Amapá
1600600,2021,1578,76.9,329.1,0.1,Santana,Norte,Amapá
1600709,2021,6718,334.5,2049.3,0.9,Tartarugalzinho,Norte,Amapá
1600808,2021,2481,213.9,1330.8,2.7,Vitória do Jari,Norte,Amapá
1700251,2021,1900,10.1,45.6,0.0,Abreulândia,Norte,Tocantins
1700301,2021,236,111.5,18.1,0.6,Aguiarnópolis,Norte,Tocantins
1700350,2021,1585,0.0,0.0,0.0,Aliança do Tocantins,Norte,Tocantins
1700400,2021,4041,0.0,0.0,0.0,Almas,Norte,Tocantins
1700707,2021,1216,0.0,0.0,0.0,Alvorada,Norte,Tocantins
1701002,2021,1587,1173.2,177.6,0.6,Ananás,Norte,Tocantins
1701051,2021,453,204.3,26.1,0.0,Angico,Norte,Tocantins
1701101,2021,1166,0.0,0.0,0.0,Aparecida do Rio Negro,Norte,Tocantins
1701309,2021,1180,1024.3,127.0,0.9,Aragominas,Norte,Tocantins
1701903,2021,2786,65.5,404.4,0.3,Araguacema,Norte,Tocantins
1702000,2021,5183,0.0,80.5,0.0,Araguaçu,Norte,Tocantins
1702109,2021,4019,2701.2,396.3,1.3,Araguaína,Norte,Tocantins
1702158,2021,838,744.5,65.7,0.0,Araguanã,Norte,Tocantins
1702208,2021,2642,1847.5,188.8,4.0,Araguatins,Norte,Tocantins
1702307,2021,1558,1469.1,64.9,0.1,Arapoema,Norte,Tocantins
1702406,2021,5827,0.0,12.9,0.0,Arraias,Norte,Tocantins
1702554,2021,397,383.5,13.0,0.1,Augustinópolis,Norte,Tocantins
1702703,2021,756,0.0,1.5,0.0,Aurora do Tocantins,Norte,Tocantins
1702901,2021,150,140.3,9.7,0.0,Axixá do Tocantins,Norte,Tocantins
1703008,2021,1796,3.5,0.0,0.0,Babaçulândia,Norte,Tocantins
1703057,2021,1548,1500.6,47.2,0.0,Bandeirantes do Tocantins,Norte,Tocantins
1703073,2021,1112,0.0,0.0,0.0,Barra do Ouro,Norte,Tocantins
1703107,2021,715,0.0,0.1,0.0,Barrolândia,Norte,Tocantins
1703206,2021,930,895.3,20.6,0.0,Bernardo Sayão,Norte,Tocantins
1703305,2021,1338,7.9,6.5,0.4,Bom Jesus do Tocantins,Norte,Tocantins
1703602,2021,643,219.3,4.6,0.0,Brasilândia do Tocantins,Norte,Tocantins
